feature,pc1_loading,abs_loading,pc1_variance_share_pct
v_crowding,0.5051157276935323,0.5051157276935323,25.51418983633667
v_child_share,0.46725748103228426,0.46725748103228426,21.83295535806355
v_nonworker,0.4511582467897437,0.4511582467897437,20.35437636463953
v_illiteracy,0.3485989737423156,0.3485989737423156,12.152124449419563
v_sc_st_share,-0.33002103145787975,0.33002103145787975,10.891388120452287
v_marginal_share,0.3042197539787381,0.3042197539787381,9.254965871088396
